trend_id,title,channel_id,category_id,publish_id,views,likes
4,"I could NOT RESIST! This track is Ridiculous. Congrats, Jaden.",846,24,30,584237,52373
4,"I could NOT RESIST! This track is Ridiculous. Congrats, Jaden.",846,24,30,584237,52373
5,"I could NOT RESIST! This track is Ridiculous. Congrats, Jaden.",846,24,30,1137537,76157
0,I pranked him... then I BOUGHT him his DREAM CAR!! **emotional surprise**,262,20,12,2736265,116178
5,I'M A BEAST AT FOOTBALL!!!,415,10,30,2036940,120115
4,I'M A BEAST AT FOOTBALL!!!,415,10,30,1863957,114925
4,ICE POSEIDON RV TRIP DAY 10 $2TTS /$4.20 MEDIA,796,24,31,184040,2145
5,IHOP to IHOb?,205,24,32,31434,831
1,IT'S HAPPENING!! Peter Strzok FLIPS ON OBAMA & Hillary Clinton! It is massive,236,25,27,100674,2588
0,IVAN - QUAND T'ES AU SUPERMARCHÉ ET QUE..,371,23,25,1063131,62214
9,"If You See This On Your Car, Don't Touch It And Ask for Help!",71,26,34,290693,4565
8,"If You See This On Your Car, Don't Touch It And Ask for Help!",71,26,34,224511,4012
1,"If You See a Heart on a Child's Wrist, Here's What It Means",71,26,27,282692,5836
2,"If You See a Heart on a Child's Wrist, Here's What It Means",71,26,27,569162,9216
11,If this video doesn’t make you facepalm then nothing will,170,23,37,225689,8044
12,If this video doesn’t make you facepalm then nothing will,170,23,37,453402,12725
0,Iguana Kisses...Gross -or- Gotta Have One?!,102,15,26,269256,9355
6,"Iman Shumpert Talks Drake Rumors, LeBron James, His New Project 'Substance Abuse' + More",103,24,31,818914,14792
5,"Iman Shumpert Talks Drake Rumors, LeBron James, His New Project 'Substance Abuse' + More",103,24,31,606115,11834
11,"Info Release Will Shatter The Deep State, Dark To Light, Confirmation - Episode 1590b",852,22,38,29211,1444
11,"Inside The Bizarre Instagram Model Kidnapping Conviction, Trump Kim Summit Fallout, & More",588,25,37,748228,45730
1,Inside Zachary Quinto’s $3.2 Million NYC Loft | Open Door | Architectural Digest,51,26,2,602362,12069
0,Inside Zachary Quinto’s $3.2 Million NYC Loft | Open Door | Architectural Digest,51,26,2,594523,11929
11,International Dunkin Donuts Taste Test,324,24,36,949521,27302
12,International Dunkin Donuts Taste Test,324,24,36,1071182,29145
11,International Dunkin Donuts Taste Test,324,24,36,949521,27302
10,International Dunkin' Donuts Taste Test,324,24,36,716521,23381
10,International Dunkin' Donuts Taste Test,324,24,36,716521,23381
0,Introducing: The Players! - Super Smash Bros. Invitational 2018,559,20,3,1463413,40287
1,Introducing: The Players! - Super Smash Bros. Invitational 2018,559,20,3,1473934,40406
2,Introducing: The Players! - Super Smash Bros. Invitational 2018,559,20,3,1482174,40468
10,Irish People Try American Chips For The First Time,762,24,36,34329,1983
4,Is Donald Trump Above The Law? | The Daily Show With Trevor Noah,169,23,30,461942,5068
5,Is Donald Trump Converting To Islam? | The Daily Show With Trevor Noah,169,23,31,410514,6591
9,Is Emotional Cheating Really Cheating? - Part 2,756,24,35,31211,631
7,Is Emotional Cheating a Problem?,756,24,33,66263,1037
6,Is Your Phone Listening To You?,55,28,32,253384,13097
2,Ishq Tamasha Episode #14 HUM TV Drama 3 June 2018,337,24,28,762085,5798
9,Ishq Tamasha Episode #15 HUM TV Drama 10 June 2018,337,24,35,789784,6173
3,It Finally Happened...,456,28,29,746769,28311
12,"It's Showtime Miss Q & A: President Ganda faces the reigning queen, Lars Pacheco",15,24,38,478465,3628
5,It's Showtime PUROKatatawanan: Jhong dances Otso-otso after breaking Bayani's joke,15,24,31,249327,1522
3,It's Showtime PUROKatatawanan: Vhong Navarro challenges Bianca Gonzales,15,24,29,167227,1065
8,It's The Office (Parody),592,23,34,423922,51336
1,ItsSkyLOL Reacts To PEWDIEPIE - I'M OFFICIALLY RETIRING AND HANDING AWAY MY CHANNEL,203,20,27,537886,13794
11,It’s Just Water Weight | Kevin Hart: What The Fit | Laugh Out Loud Network,435,23,36,226849,5788
11,It’s Just Water Weight | Kevin Hart: What The Fit | Laugh Out Loud Network,435,23,36,226849,5788
12,It’s Just Water Weight | Kevin Hart: What The Fit | Laugh Out Loud Network,435,23,36,317542,7039
10,It’s Just Water Weight | Kevin Hart: What The Fit | Laugh Out Loud Network,435,23,36,106965,3591
3,J Prince Details Drake’s Unreleased Response Plus Talks Being Undefeated in Court Cases,703,24,29,239974,3482
4,J Prince Details Drake’s Unreleased Response Plus Talks Being Undefeated in Court Cases,703,24,29,538462,5646
4,J Prince Says Kanye Called To End Drake & Pusha T Beef + Speaks On Being At Odds w/ Cash Money,336,10,30,228668,2141
4,"J Prince Talks Drake, Birdman, Being Investigated By The DEA + More In His New Memoir",103,24,30,792915,10699
1,J'AFFRONTE LE VINSKY FC !,840,17,27,180821,12531
7,J'AI CRAQUÉ SUR BELLA CIAO...,375,23,33,481562,68130
1,"J. Balvin, Wisin, Yandel - Peligrosa (Audio)",890,10,19,4800619,87337
2,"J. Balvin, Wisin, Yandel - Peligrosa (Audio)",890,10,19,5789250,91153
3,"J. Balvin, Wisin, Yandel - Peligrosa (Audio)",890,10,19,6768254,94702
8,JIM CARREY IS BACK!! And He Deserves An Oscar For This Acting!!,575,23,33,2121502,21375
9,JIM CARREY IS BACK!! And He Deserves An Oscar For This Acting!!,575,23,33,2782099,26728
10,JIM CARREY IS BACK!! And He Deserves An Oscar For This Acting!!,575,23,33,4321826,37288
0,JR Smith BLOWS Game And Makes Lebron Furious,184,17,26,383185,933
2,JR Smith Chokes! LeBron 51 Points Game 1! 2018 NBA Finals,150,17,26,1599198,30567
1,JR Smith Chokes! LeBron 51 Points Game 1! 2018 NBA Finals,150,17,26,1400508,29350
0,JR Smith Chokes! LeBron 51 Points Game 1! 2018 NBA Finals,150,17,26,1197608,27681
0,JR Smith Dumbest Play In NBA History! Game 1 Cavaliers vs Warriors 2018 NBA FINALS,580,17,26,327103,994
2,JR Smith Gets MVP Chants and Standing Ovation From Warriors Crowd! Warriors vs Cavaliers Game 2,165,17,29,255036,3062
0,JR Smith Ruined LeBron' Legacy！Cavs vs Warriors INSANE Final Minutes！,73,17,26,3710825,12150
2,JR Smith Ruined LeBron' Legacy！Cavs vs Warriors INSANE Final Minutes！,73,17,26,4945283,15502
1,JR Smith Ruined LeBron' Legacy！Cavs vs Warriors INSANE Final Minutes！,73,17,26,4534563,14495
4,JRE MMA Show #30 with Sean O'Malley & Tim Welch,601,22,31,355862,6302
5,JRE MMA Show #30 with Sean O'Malley & Tim Welch,601,22,31,569154,7760
0,Jack and Tim on BGT 2018 - Semi-Final - FULL VERSION,688,24,25,324268,3407
2,Jack and Tim: Britain's Got Talent FINAL ‘The Lucky Ones’ #JackAndTimToWinBGT,562,10,28,65862,1000
10,Jaiden & Boyinaband - Empty (Official Music Video),381,1,33,3078614,355173
7,Jaiden & Boyinaband - Empty (Official Music Video),381,1,33,1049564,196703
8,Jaiden & Boyinaband - Empty (Official Music Video),381,1,33,2338402,307354
8,Jaiden & Boyinaband - Empty (Official Music Video),381,1,33,2338402,307354
12,Jaiden & Boyinaband - Empty (Official Music Video),381,1,33,3647441,387156
9,Jaiden & Boyinaband - Empty (Official Music Video),381,1,33,2635506,325638
11,Jaiden & Boyinaband - Empty (Official Music Video),381,1,33,3387832,373984
11,Jaiden & Boyinaband - Empty (Official Music Video),381,1,33,3387832,373983
9,Jaiden & Boyinaband - Empty (Official Music Video),381,1,33,2635506,325639
10,Jaiden & Boyinaband - Empty (Official Music Video),381,1,33,3078614,355173
3,Jake Paul CAMGIRL CONVENTION! #DramaAlert Ice Poseidon RACIST? KSI & Deji CALL OUT Logan & Jake Paul,225,25,28,1777889,68771
2,Jake Paul CAMGIRL CONVENTION! #DramaAlert Ice Poseidon RACIST? KSI & Deji CALL OUT Logan & Jake Paul,225,25,28,1676218,66450
1,Jake Paul CAMGIRL CONVENTION! #DramaAlert Ice Poseidon RACIST? KSI & Deji CALL OUT Logan & Jake Paul,225,25,28,599059,37659
7,"Jake Paul CAUGHT Stealing Content & ROASTED by 6ix9ine #DramaAlert Casey Neistat PREGNANT! KSI, Deji",225,25,33,1644174,72724
6,"Jake Paul CAUGHT Stealing Content & ROASTED by 6ix9ine #DramaAlert Casey Neistat PREGNANT! KSI, Deji",225,25,33,1025885,52784
9,James Bay - Delicate (Taylor Swift cover) in the Live Lounge,67,10,18,758150,27772
11,James Bay - Delicate (Taylor Swift cover) in the Live Lounge,67,10,18,807683,28245
12,James Bay - Delicate (Taylor Swift cover) in the Live Lounge,67,10,18,832097,28479
10,James Bay - Delicate (Taylor Swift cover) in the Live Lounge,67,10,18,783154,28007
8,James Bay - Delicate (Taylor Swift cover) in the Live Lounge,67,10,18,749794,27661
7,James Bay - Delicate (Taylor Swift cover) in the Live Lounge,67,10,18,715416,27182
6,James Bay - Delicate (Taylor Swift cover) in the Live Lounge,67,10,18,693165,26950
5,James Bay - Delicate (Taylor Swift cover) in the Live Lounge,67,10,18,672002,26715
1,James Bay - Delicate (Taylor Swift cover) in the Live Lounge,67,10,18,555388,25484
2,James Bay - Delicate (Taylor Swift cover) in the Live Lounge,67,10,18,581814,25821
3,James Bay - Delicate (Taylor Swift cover) in the Live Lounge,67,10,18,614896,26177
4,James Bay - Delicate (Taylor Swift cover) in the Live Lounge,67,10,18,654973,26557
0,James Bay - Delicate (Taylor Swift cover) in the Live Lounge,67,10,18,529621,25130
4,James Veitch’s Elaborate Wrong Number Prank  - CONAN on TBS,729,23,4,2275999,66030
3,James Veitch’s Elaborate Wrong Number Prank  - CONAN on TBS,729,23,4,2237424,64898
2,James Veitch’s Elaborate Wrong Number Prank  - CONAN on TBS,729,23,4,2206792,64077
1,James Veitch’s Elaborate Wrong Number Prank  - CONAN on TBS,729,23,4,2183540,63438
0,James Veitch’s Elaborate Wrong Number Prank  - CONAN on TBS,729,23,4,2162493,62882
3,Janet Jackson Calls Cops on Ex,770,24,30,139661,2289
4,Janet Jackson Calls Cops on Ex,770,24,30,496061,4803
1,"Jennifer Lopez (JLo) - DINERO - feat. Cardi B, DJ Khaled - SINGING IN PUBLIC!!",608,24,27,196729,20502
0,"Jennifer Lopez - Dinero ft. DJ Khaled, Cardi B",389,10,18,14818979,349415
1,"Jennifer Lopez - Dinero ft. DJ Khaled, Cardi B",389,10,18,16926499,367517
2,"Jennifer Lopez - Dinero ft. DJ Khaled, Cardi B",389,10,18,18916851,383167
3,"Jennifer Lopez - Dinero ft. DJ Khaled, Cardi B",389,10,18,20450743,393497
5,"Jennifer Lopez - Dinero ft. DJ Khaled, Cardi B",389,10,18,23577365,412586
12,"Jennifer Lopez - Dinero ft. DJ Khaled, Cardi B",389,10,18,30599645,455949
10,"Jennifer Lopez - Dinero ft. DJ Khaled, Cardi B",389,10,18,28921705,445594
4,"Jennifer Lopez - Dinero ft. DJ Khaled, Cardi B",389,10,18,22427947,406275
9,"Jennifer Lopez - Dinero ft. DJ Khaled, Cardi B",389,10,18,28108503,440269
8,"Jennifer Lopez - Dinero ft. DJ Khaled, Cardi B",389,10,18,27794763,438399
7,"Jennifer Lopez - Dinero ft. DJ Khaled, Cardi B",389,10,18,26290622,428501
6,"Jennifer Lopez - Dinero ft. DJ Khaled, Cardi B",389,10,18,24984439,421030
11,"Jennifer Lopez - Dinero ft. DJ Khaled, Cardi B",389,10,18,29783055,450936
1,Jhené Aiko & Her Daughter Namiko Love Perform 'Sing To Me' | Dear Mama,818,24,2,5019952,216886
0,Jhené Aiko & Her Daughter Namiko Love Perform 'Sing To Me' | Dear Mama,818,24,2,4956799,215751
6,Jim Jackson reacts to Durant leading the Warriors past LeBron’s Cavs in Game 3 | NBA | UNDISPUTED,675,17,32,473187,3885
0,Jimmy Kimmel on Roseanne Cancellation,394,23,24,2771982,22399
7,Jimmy Kimmel vs. 14-Year-Old Spelling Bee Winner,394,24,32,574983,11312
6,Jimmy Kimmel vs. 14-Year-Old Spelling Bee Winner,394,24,32,380177,8061
4,Jodie Foster Answers the Web's Most Searched Questions | WIRED,832,24,29,138649,5311
10,Joe Rogan - Elon Musk Is Coming On The Podcast!,396,22,36,137598,2475
3,Joe Rogan - Was JR Smith High During NBA Finals Mistake?,376,22,29,282559,2709
4,Joe Rogan - Was JR Smith High During NBA Finals Mistake?,376,22,29,607559,4795
11,Joe Rogan Asks Astrophysicist About Alien Life,396,22,37,154241,1689
0,Joe Rogan Experience #1125 - Candace Owens,601,22,26,561337,12735
3,Joe Rogan Experience #1126 - Erik Griffin,601,22,29,341168,5346
11,Joe Rogan Experience #1129 - Tom Papa,601,22,36,633309,6662
10,Joe Rogan Experience #1129 - Tom Papa,601,22,36,325760,4636
12,Joe Rogan Experience #1131 - Dave Rubin,601,22,38,389123,9622
11,Joe Rogan Remembers Anthony Bourdain,376,22,36,733370,7378
10,Joe Rogan Remembers Anthony Bourdain,376,22,36,422708,4990
12,Joe Rogan Remembers Anthony Bourdain,376,22,36,810888,7848
4,"Joe Rogan is just a shill who thinks The Earth is flat,Dana White-We will get rid of Early W-ins",472,17,30,219979,3302
12,Joe Rogan on Bill Maher's Trump/Recession Comments,396,22,38,142395,2466
1,Joe Rogan on the Roseanne Controversy,376,22,25,1437953,11369
0,Joe Rogan on the Roseanne Controversy,376,22,25,1294528,10569
10,"Joe Rogan slams the judges of Yoel Romero vs Robert Whittaker at ufc 225,Dana White on Mike Jackson",472,17,36,271824,3945
10,Joe: President Donald Trump's Attack On Allies Offers No Strategic Benefit | Morning Joe | MSNBC,476,25,36,267401,3079
11,Joe: President Donald Trump's Attack On Allies Offers No Strategic Benefit | Morning Joe | MSNBC,476,25,36,313715,3362
7,Joe: Rudy Giuliani Is Not Even A Shadow Of Himself Now | Morning Joe | MSNBC,476,25,33,227038,1963
9,Joey Graceffa's Enchanted Gaming Room Makeover! | OMG We're Coming Over,521,26,18,1442120,73724
0,Joey Graceffa's Enchanted Gaming Room Makeover! | OMG We're Coming Over,521,26,18,1196451,66027
1,Joey Graceffa's Enchanted Gaming Room Makeover! | OMG We're Coming Over,521,26,18,1217261,66811
8,Joey Graceffa's Enchanted Gaming Room Makeover! | OMG We're Coming Over,521,26,18,1427286,73320
3,Joey Graceffa's Enchanted Gaming Room Makeover! | OMG We're Coming Over,521,26,18,1258513,68251
4,Joey Graceffa's Enchanted Gaming Room Makeover! | OMG We're Coming Over,521,26,18,1278800,69001
5,Joey Graceffa's Enchanted Gaming Room Makeover! | OMG We're Coming Over,521,26,18,1292699,69374
6,Joey Graceffa's Enchanted Gaming Room Makeover! | OMG We're Coming Over,521,26,18,1316482,70095
2,Joey Graceffa's Enchanted Gaming Room Makeover! | OMG We're Coming Over,521,26,18,1239191,67578
11,Joey Graceffa's Enchanted Gaming Room Makeover! | OMG We're Coming Over,521,26,18,1485008,75221
10,Joey Graceffa's Enchanted Gaming Room Makeover! | OMG We're Coming Over,521,26,18,1467286,74591
7,Joey Graceffa's Enchanted Gaming Room Makeover! | OMG We're Coming Over,521,26,18,1358040,71268
12,Joey Graceffa's Enchanted Gaming Room Makeover! | OMG We're Coming Over,521,26,18,1498679,75642
7,John Cena On His Split From Nikki Bella: ‘I Had My Heart Broken Out Of Nowhere’ | TODAY,716,25,8,1982323,22768
6,John Cena On His Split From Nikki Bella: ‘I Had My Heart Broken Out Of Nowhere’ | TODAY,716,25,8,1980487,22750
4,John Cena On His Split From Nikki Bella: ‘I Had My Heart Broken Out Of Nowhere’ | TODAY,716,25,8,1974696,22691
3,John Cena On His Split From Nikki Bella: ‘I Had My Heart Broken Out Of Nowhere’ | TODAY,716,25,8,1966631,22576
2,John Cena On His Split From Nikki Bella: ‘I Had My Heart Broken Out Of Nowhere’ | TODAY,716,25,8,1956932,22433
1,John Cena On His Split From Nikki Bella: ‘I Had My Heart Broken Out Of Nowhere’ | TODAY,716,25,8,1948658,22322
0,John Cena On His Split From Nikki Bella: ‘I Had My Heart Broken Out Of Nowhere’ | TODAY,716,25,8,1940400,22224
9,John Cena On His Split From Nikki Bella: ‘I Had My Heart Broken Out Of Nowhere’ | TODAY,716,25,8,1987241,22785
8,John Cena On His Split From Nikki Bella: ‘I Had My Heart Broken Out Of Nowhere’ | TODAY,716,25,8,1985486,22774
5,John Cena On His Split From Nikki Bella: ‘I Had My Heart Broken Out Of Nowhere’ | TODAY,716,25,8,1977268,22717
5,John Mayer - New Light,891,10,4,3564743,77543
2,John Mayer - New Light,891,10,4,3388053,75772
1,John Mayer - New Light,891,10,4,3335785,75380
6,John Mayer - New Light,891,10,4,3613243,77927
0,John Mayer - New Light,891,10,4,3271407,74908
3,John Mayer - New Light,891,10,4,3447372,76403
4,John Mayer - New Light,891,10,4,3525797,77198
5,John Mayer - New Light (Premium Content!),399,10,18,4734827,162698
4,John Mayer - New Light (Premium Content!),399,10,18,4576529,159949
7,John Mayer - New Light (Premium Content!),399,10,18,5103644,168869
8,John Mayer - New Light (Premium Content!),399,10,18,5378670,173447
12,John Mayer - New Light (Premium Content!),399,10,18,5948415,181069
9,John Mayer - New Light (Premium Content!),399,10,18,5449624,174461
10,John Mayer - New Light (Premium Content!),399,10,18,5618786,176793
11,John Mayer - New Light (Premium Content!),399,10,18,5783173,178928
3,John Mayer - New Light (Premium Content!),399,10,18,4326567,154983
2,John Mayer - New Light (Premium Content!),399,10,18,4140543,150802
1,John Mayer - New Light (Premium Content!),399,10,18,3962295,147430
6,John Mayer - New Light (Premium Content!),399,10,18,4925389,165991
0,John Mayer - New Light (Premium Content!),399,10,18,3781772,143765
3,John Oliver - Babchenko's Death,873,23,29,519303,5876
4,John Oliver - Babchenko's Death,873,23,29,801001,8412
6,John Oliver - Babchenko's Death,873,23,29,983736,9713
5,John Oliver - Babchenko's Death,873,23,29,911566,9152
10,John Oliver - UK Parliamentary Footage Law,873,23,36,491520,7493
5,Johnny Knoxville Breaks Down Every Injury of His Career | Vanity Fair,821,24,30,661476,13628
6,Johnny Knoxville Breaks Down Every Injury of His Career | Vanity Fair,821,24,30,839245,17954
7,Johnny Knoxville Breaks Down Every Injury of His Career | Vanity Fair,821,24,30,1108747,25181
7,Johnny Knoxville Gets Smoked By Spicy Wings | Hot Ones,271,26,32,1951976,73258
8,Johnny Knoxville Gets Smoked By Spicy Wings | Hot Ones,271,26,32,2303426,83685
6,Johnny Knoxville Gets Smoked By Spicy Wings | Hot Ones,271,26,32,1392188,57075
9,Johnny Knoxville Gets Smoked By Spicy Wings | Hot Ones,271,26,32,2404769,85883
10,Johnny Knoxville Gets Smoked By Spicy Wings | Hot Ones,271,26,32,2571483,89664
0,"Johnny Orlando, Mackenzie Ziegler - What If",400,10,26,823812,73311
8,Johnny Vegas Is VERY Good At Drawing Naked People | 8 Out Of 10 Cats Does Countdown Best Bits Pt. 6,141,24,34,318589,3558
3,Joji Yeah Right Official Lyrics & Meaning | Verified,311,10,28,667286,48924
2,Joji Yeah Right Official Lyrics & Meaning | Verified,311,10,28,317231,29151
1,Jokes de papa - IMPASSE MEXICAINE (ft. Pierre Brassard & JS Girard),302,23,27,73665,5930
2,Jokes de papa - IMPASSE MEXICAINE (ft. Pierre Brassard & JS Girard),302,23,27,128793,8594
1,Jon's OUTRAGEOUS Comment About Lee Mack's Nan! | 8 Out Of 10 Cats Does Countdown | Best of Lee Pt. 2,141,24,27,194030,2680
2,Jonas Blue - Rise ft. Jack & Jack,401,10,19,2716176,84718
1,Jonas Blue - Rise ft. Jack & Jack,401,10,19,2263853,77746
2,Jordan Peterson [Full Interview] Heated Exchange w/ BBC Radio's Philip Dodd,782,27,28,106023,2242
4,Jordan or LeBron: Ice Cube weighs in on the GOAT conversation | NBA | UNDISPUTED,675,17,30,452598,5387
12,Jorge Is Thinking Of Divorcing Anfisa | 90 Day Fiancé: Happily Ever After?,913,24,38,414325,5362
11,Jorja Smith Gets Ready for Bed | Beauty Secrets | Vogue,828,26,37,279728,19691
12,Jorja Smith Gets Ready for Bed | Beauty Secrets | Vogue,828,26,37,483029,30127
12,Josh Groban - Granted (Official Lyric Video),403,10,33,189038,8607
11,Josh Groban - Granted (Official Lyric Video),403,10,33,175754,8290
10,Josh Groban - Granted (Official Lyric Video),403,10,33,161782,7920
9,Josh Groban - Granted (Official Lyric Video),403,10,33,136643,7297
8,Josh Groban - Granted (Official Lyric Video),403,10,33,116841,6767
0,"Juan For All, All For Juan Sugod Bahay | June 1, 2018",238,24,26,98707,698
1,"Juan For All, All For Juan Sugod Bahay | June 2, 2018",238,24,27,101218,530
4,"Juan For All, All For Juan Sugod Bahay | June 5, 2018",238,24,30,126714,918
5,"Juan For All, All For Juan Sugod Bahay | June 6, 2018",238,24,31,125220,976
3,"Juan For All, All For Juan! | June 4, 2018",238,24,29,89485,644
2,Juice WRLD - Scared Of Love (Official Audio),405,10,17,1157175,17442
3,Juice WRLD - Scared Of Love (Official Audio),405,10,17,1535475,20287
1,Juice WRLD - Scared Of Love (Official Audio),405,10,17,794274,14557
8,Juice WRLD – Lucid Dreams (Lyrics) 🎵,593,10,33,422244,3984
9,Juice WRLD – Lucid Dreams (Lyrics) 🎵,593,10,33,446154,4125
8,Juice Wrld - Lucid Dreams (Lyrics),705,10,33,865914,3592
7,Juice Wrld - Lucid Dreams (Lyrics),705,10,33,147383,1178
9,Juice Wrld - Lucid Dreams (Lyrics),705,10,33,1015575,4090
12,June Boxycharm Unboxing (Try-on Style) | 2018,420,26,38,224415,17490
12,"Junga Official Trailer | Vijay Sethupathi, Sayyeshaa, Madonna Sebastian | Siddharth Vipin | Gokul",783,1,38,2274252,121587
11,Jurassic World Meets Parkour in Real Life,876,24,26,1209765,21495
3,Jurassic World Meets Parkour in Real Life,876,24,26,307528,12387
12,Jurassic World Meets Parkour in Real Life,876,24,26,1237208,21697
10,Jurassic World Meets Parkour in Real Life,876,24,26,1183536,21280
2,Jurassic World Meets Parkour in Real Life,876,24,26,131326,8642
8,Jurassic World Meets Parkour in Real Life,876,24,26,1139752,20861
7,Jurassic World Meets Parkour in Real Life,876,24,26,964306,19421
6,Jurassic World Meets Parkour in Real Life,876,24,26,837341,18357
5,Jurassic World Meets Parkour in Real Life,876,24,26,675714,16941
4,Jurassic World Meets Parkour in Real Life,876,24,26,538542,15788
9,Jurassic World Meets Parkour in Real Life,876,24,26,1154125,20982
2,Just Like You Left It,694,23,2,653820,12920
1,Just Like You Left It,694,23,2,649761,12886
0,Just Like You Left It,694,23,2,646293,12864
4,Just Married! - 10 Minute Power Hour,305,20,29,590087,45444
3,Just Married! - 10 Minute Power Hour,305,20,29,385744,33717
5,Just Married! - 10 Minute Power Hour,305,20,29,651200,48131
8,"Justin Trudeau RESP0NDS To Trump, Canadians Are NlCE PE0PLE, But We W0N'T Be Pushed Around",25,25,34,95459,573
9,"Justin Trudeau RESP0NDS To Trump, Canadians Are NlCE PE0PLE, But We W0N'T Be Pushed Around",25,25,34,103143,599
9,Justin Trudeau's G7 comments that angered Donald Trump,327,25,35,184251,743
2,"KABIT NI MISTER KAPATID MISMO NI MISIS. MISIS, PINA-RAID ANG LUNGGA NG DALAWA",615,25,28,282828,1901
5,KAPOHO crack swallows LAVA and BYPASSES homes..Noni farms Big Island Hawaii 2018,774,25,31,84308,923
7,KD Told LeBron The Series is Over！Cavs vs Warriors G3 UNREAL Final Minutes！,73,17,32,1149942,4024
6,KD Told LeBron The Series is Over！Cavs vs Warriors G3 UNREAL Final Minutes！,73,17,32,956728,3493
5,KD Told LeBron The Series is Over！Cavs vs Warriors G3 UNREAL Final Minutes！,73,17,32,417311,2035
9,KHARKU LIFE | AARDEE | CHANI NATTAN | SAABI SAMRA | DIABLO| EYEDOTEMM,140,10,34,110259,6541
8,KHARKU LIFE | AARDEE | CHANI NATTAN | SAABI SAMRA | DIABLO| EYEDOTEMM,140,10,34,85542,5590
10,KIDS REACT TO EMINEM,256,24,35,886121,28780
9,KIDS REACT TO EMINEM,256,24,35,354051,15687
10,KIDS SEE GHOSTS - Self-Titled ALBUM REVIEW,912,10,36,588152,37753
11,KIDS SEE GHOSTS - Self-Titled ALBUM REVIEW,912,10,36,821992,44921
12,KINGDOM HEARTS III – E3 2018 Frozen Trailer,426,20,35,1453609,40628
10,KINGDOM HEARTS III – E3 2018 Frozen Trailer,426,20,35,1052924,36438
11,KINGDOM HEARTS III – E3 2018 Frozen Trailer,426,20,35,1294205,39318
11,KINGDOM HEARTS III – SQUARE ENIX E3 SHOWCASE 2018 Trailer,426,20,36,705120,25131
12,KINGDOM HEARTS III – SQUARE ENIX E3 SHOWCASE 2018 Trailer,426,20,36,773347,25900
10,KINGDOM HEARTS III – SQUARE ENIX E3 SHOWCASE 2018 Trailer,426,20,36,495606,21935
9,KOREAN Street Food $100 CHALLENGE in MYEONGDONG! The best MYEONGDONG street food!,89,19,35,128824,5944
10,KOREAN Street Food $100 CHALLENGE in MYEONGDONG! The best MYEONGDONG street food!,89,19,35,196114,7519
0,KYLIE COSMETICS X KRIS JENNER COLLECTION | SWATCHES & DEMO,379,26,5,2955872,115014
6,"Kaala Review - Karikaalan - Rajinikanth, Pa. Ranjith - Tamil Talkies",721,24,32,947005,44047
7,"Kaala Review - Karikaalan - Rajinikanth, Pa. Ranjith - Tamil Talkies",721,24,32,1550307,58244
3,Kabour et Lahbib 2018 : Episode 19 | برامج رمضان : كبور و لحبيب 2018 - الحلقة 19,342,23,29,223811,3493
4,Kabour et Lahbib 2018 : Episode 20 | برامج رمضان : كبور و لحبيب 2018 - الحلقة 20,342,23,30,290405,2866
7,Kabour et Lahbib 2018 : Episode 23 | برامج رمضان : كبور و لحبيب 2018 - الحلقة 23,342,23,33,204708,3293
12,Kabour et Lahbib 2018 : Episode 28 | برامج رمضان : كبور و لحبيب 2018 - الحلقة 28,342,23,38,206627,2761
6,Kane Brown - Lose It (Audio),417,10,32,261370,14614
3,Kanye West - ye ALBUM REVIEW,912,10,30,335749,22390
4,Kanye West - ye ALBUM REVIEW,912,10,30,846594,36448
1,Kanye West on His New Album 'Ye' At His Album Listening Party in Wyoming,93,24,27,133150,6597
2,"Kapoho Lava Flow Update, 11 am Conference Call (June 3, 2018)",92,25,28,62690,810
10,"Kapuso Mo, Jessica Soho: Ang dalawang nagpapakilalang ina ni Ryan Mendoza",297,24,36,613392,4520
11,"Kapuso Mo, Jessica Soho: Ilang kababaihan, nabiktima diumano ng pekeng beauty products",297,24,37,343246,1745
3,"Kapuso Mo, Jessica Soho: Sino ang tunay na ina ni Ryan Mendoza?",297,24,29,375638,3909
4,"Kapuso Mo, Jessica Soho: Sino ang tunay na ina ni Ryan Mendoza?",297,24,29,517257,4637
12,Kardashian Vs West! Let's meet the teams! | Celebrity Family Feud,265,24,36,3746583,40193
11,Kardashian Vs West! Let's meet the teams! | Celebrity Family Feud,265,24,36,3154939,34921
10,Kardashian Vs West! Let's meet the teams! | Celebrity Family Feud,265,24,36,2106397,24694
9,Kardashian Vs West! Let's meet the teams! | Celebrity Family Feud,265,24,36,219019,4223
6,Kate Spade Dead at 55,770,24,32,502225,5789
5,Kate Spade Dead at 55,770,24,32,211644,3343
6,"Kate Spade Struggled With Mental Illness For Years, Her Sister Says | TODAY",716,25,31,175523,964
4,Kate Spade found dead in NYC apartment,13,25,30,93288,1277
10,Kate runs across polo pitch to give star player a KISS - but it’s not who you think,194,25,36,187933,798
12,"Katherine Langford on 13 Reasons Why, Australia & Doctor Parents",394,24,38,296295,8157
1,Keith Urban - Coming Home ft. Julia Michaels,423,10,25,275628,5273
2,Keith Urban - Coming Home ft. Julia Michaels,423,10,25,421694,6894
3,Keith Urban - Coming Home ft. Julia Michaels,423,10,25,544643,8230
11,Keith Urban - Coming Home ft. Julia Michaels,423,10,25,1691068,15596
5,Keith Urban - Coming Home ft. Julia Michaels,423,10,25,769509,10374
6,Keith Urban - Coming Home ft. Julia Michaels,423,10,25,878149,11039
